station_id,datetime,Longitude,Latitude,time_n,pm25,temp,wind
41,2020-06-04T14:00:00Z,-121.247874,37.793392,1591279200,21.810000000000002,23.333333333333332,15.159999999999998
41,2020-06-04T15:00:00Z,-121.247874,37.793392,1591282800,23.810000000000002,26.666666666666668,14.74
41,2020-06-04T16:00:00Z,-121.247874,37.793392,1591286400,19.810000000000002,28.88888888888889,14.455
41,2020-06-04T17:00:00Z,-121.247874,37.793392,1591290000,20.316374183247298,28.83600994875542,14.516177599767316
41,2020-06-04T18:00:00Z,-121.247874,37.793392,1591293600,24.810000000000002,32.22222222222222,15.305000000000001
41,2020-06-04T19:00:00Z,-121.247874,37.793392,1591297200,21.810000000000002,35,15.434999999999999
41,2020-06-04T20:00:00Z,-121.247874,37.793392,1591300800,22.810000000000002,36.666666666666664,15.924999999999999
41,2020-06-04T21:00:00Z,-121.247874,37.793392,1591304400,19.810000000000002,38.333333333333336,15.409999999999998
41,2020-06-04T22:00:00Z,-121.247874,37.793392,1591308000,16.810000000000002,39.44444444444444,15.17
41,2020-06-04T23:00:00Z,-121.247874,37.793392,1591311600,17.810000000000002,39.44444444444444,15.144999999999998
41,2020-06-05T00:00:00Z,-121.247874,37.793392,1591315200,22.810000000000002,38.888888888888886,15.02
41,2020-06-05T01:00:00Z,-121.247874,37.793392,1591318800,19.810000000000002,37.77777777777778,14.969999999999999
41,2020-06-05T02:00:00Z,-121.247874,37.793392,1591322400,17.810000000000002,35,14.389999999999999
41,2020-06-05T03:00:00Z,-121.247874,37.793392,1591326000,20.810000000000002,30.555555555555557,14.665000000000001
41,2020-06-05T04:00:00Z,-121.247874,37.793392,1591329600,19.810000000000002,27.77777777777778,15.28
41,2020-06-05T05:00:00Z,-121.247874,37.793392,1591333200,17.810000000000002,26.11111111111111,14.485
41,2020-06-05T06:00:00Z,-121.247874,37.793392,1591336800,23.810000000000002,23.333333333333332,14.675
41,2020-06-05T07:00:00Z,-121.247874,37.793392,1591340400,20.810000000000002,22.22222222222222,14.489999999999998
41,2020-06-05T08:00:00Z,-121.247874,37.793392,1591344000,26.810000000000002,20.555555555555557,14.45
41,2020-06-05T09:00:00Z,-121.247874,37.793392,1591347600,20.810000000000002,19.444444444444443,15.089999999999998
41,2020-06-05T10:00:00Z,-121.247874,37.793392,1591351200,26.810000000000002,17.77777777777778,15.54
41,2020-06-05T11:00:00Z,-121.247874,37.793392,1591354800,17.810000000000002,17.77777777777778,14.915000000000001
41,2020-06-05T12:00:00Z,-121.247874,37.793392,1591358400,16.810000000000002,17.22222222222222,14.68
41,2020-06-05T13:00:00Z,-121.247874,37.793392,1591362000,15.81,17.77777777777778,14.75
41,2020-06-05T14:00:00Z,-121.247874,37.793392,1591365600,15.81,18.333333333333332,14.84
41,2020-06-05T15:00:00Z,-121.247874,37.793392,1591369200,14.81,21.11111111111111,14.325000000000001
41,2020-06-05T16:00:00Z,-121.247874,37.793392,1591372800,12.81,22.77777777777778,14.255
41,2020-06-05T17:00:00Z,-121.247874,37.793392,1591376400,12.81,25,13.425
41,2020-06-05T18:00:00Z,-121.247874,37.793392,1591380000,14.81,26.11111111111111,14.099999999999998
41,2020-06-05T19:00:00Z,-121.247874,37.793392,1591383600,16.810000000000002,26.11111111111111,14.430000000000001
41,2020-06-05T20:00:00Z,-121.247874,37.793392,1591387200,19.810000000000002,26.11111111111111,14.325
41,2020-06-05T21:00:00Z,-121.247874,37.793392,1591390800,17.810000000000002,25,14.535
41,2020-06-05T22:00:00Z,-121.247874,37.793392,1591394400,28.810000000000002,23.333333333333332,14.535
41,2020-06-05T23:00:00Z,-121.247874,37.793392,1591398000,32.809999999999995,21.666666666666668,14.295000000000002
41,2020-06-06T00:00:00Z,-121.247874,37.793392,1591401600,35.809999999999995,22.22222222222222,13.865
41,2020-06-06T01:00:00Z,-121.247874,37.793392,1591405200,33.809999999999995,20.555555555555557,14.049999999999999
41,2020-06-06T02:00:00Z,-121.247874,37.793392,1591408800,12.81,18.333333333333332,14.184999999999999
41,2020-06-06T03:00:00Z,-121.247874,37.793392,1591412400,13.81,16.666666666666668,14.475000000000001
41,2020-06-06T04:00:00Z,-121.247874,37.793392,1591416000,11.81,15.555555555555555,14.360000000000001
41,2020-06-06T05:00:00Z,-121.247874,37.793392,1591419600,10.81,15.555555555555555,14.945
41,2020-06-06T06:00:00Z,-121.247874,37.793392,1591423200,13.81,15.555555555555555,14.200000000000001
41,2020-06-06T07:00:00Z,-121.247874,37.793392,1591426800,15.81,15,14.194999999999999
41,2020-06-06T08:00:00Z,-121.247874,37.793392,1591430400,14.81,14.444444444444445,13.94
41,2020-06-06T09:00:00Z,-121.247874,37.793392,1591434000,13.81,14.444444444444445,13.940000000000001
41,2020-06-06T10:00:00Z,-121.247874,37.793392,1591437600,12.81,13.88888888888889,13.39
41,2020-06-06T11:00:00Z,-121.247874,37.793392,1591441200,14.81,13.88888888888889,13.39
